Timestamp,URMS,UMN,UDC,UAC,IRMS,IMN,IDC,IAC,P,S,Q,LAMB,PHI,FU,FI
2024-04-29T15:53:45,0.0194,0.0208,-0.0024,0.0193,1.78,1.09,-0.11,1.78,-0.02,0.03,0.03,-0.622,128.47,nan,nan
2024-04-29T15:53:47,0.0191,0.0206,-0.0024,0.019,1.79,1.14,-0.11,1.79,-0.02,0.03,0.03,-0.6329,129.27,nan,nan
2024-04-29T15:53:48,0.0194,0.0208,-0.0023,0.0193,1.79,1.11,-0.11,1.79,-0.02,0.03,0.03,-0.62,128.31,nan,nan
2024-04-29T15:53:50,0.0193,0.0207,-0.0024,0.0192,1.78,1.1,-0.11,1.78,-0.02,0.03,0.03,-0.6271,128.84,nan,nan
2024-04-29T15:53:51,0.0188,0.0204,-0.0023,0.0187,1.79,1.11,-0.11,1.78,-0.02,0.03,0.03,-0.6374,129.59,nan,nan
2024-04-29T15:53:52,0.0193,0.0207,-0.0024,0.0191,1.8,1.14,-0.11,1.79,-0.02,0.03,0.03,-0.6199,128.31,nan,nan
2024-04-29T15:53:53,0.0194,0.0208,-0.0023,0.0193,1.79,1.11,-0.11,1.78,-0.02,0.03,0.03,-0.619,128.24,nan,nan
2024-04-29T15:53:55,0.0189,0.0205,-0.0023,0.0187,1.79,1.1,-0.11,1.78,-0.02,0.03,0.03,-0.6393,129.74,nan,nan
2024-04-29T15:53:56,0.019,0.0205,-0.0023,0.0189,1.79,1.12,-0.11,1.79,-0.02,0.03,0.03,-0.6309,129.12,nan,nan
2024-04-29T15:53:57,0.0194,0.0208,-0.0024,0.0193,1.79,1.12,-0.11,1.79,-0.02,0.03,0.03,-0.6178,128.16,nan,nan
2024-04-29T15:53:58,0.0192,0.0206,-0.0023,0.019,1.79,1.11,-0.11,1.79,-0.02,0.03,0.03,-0.6255,128.72,nan,nan
2024-04-29T15:53:59,0.0188,0.0204,-0.0023,0.0186,1.79,1.1,-0.11,1.78,-0.02,0.03,0.03,-0.6435,130.05,nan,nan
2024-04-29T15:54:00,0.0192,0.0206,-0.0023,0.019,1.79,1.11,-0.11,1.79,-0.02,0.03,0.03,-0.6257,128.74,nan,nan
